session_tracking_id,user_id,event_id,screen_name,event_name,event_type,tracking_time,event_sequence,platform,app_version,device_model,network,user_segment,duration_ms
SES000270,U84052,1025.015,Confirm,load màn hình confirm,view,2026-05-29 22:25:49,15,Android,4.1.2,Vivo V27,Wifi,New,"19,137"
SES000270,U84052,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-29 22:26:26,16,Android,4.1.2,Vivo V27,Wifi,New,"44,239"
SES000270,U84052,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-29 22:27:25,17,Android,4.1.2,Vivo V27,Wifi,New,"3,951"
SES000270,U84052,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-29 22:27:40,18,Android,4.1.2,Vivo V27,Wifi,New,"8,796"
SES000271,U10092,1020.000,Movie Home,load màn hình Movie home,view,2026-05-02 00:57:17,1,Android,4.0.0,Samsung A54,Wifi,Regular,"8,447"
SES000272,U67006,1020.000,Movie Home,load màn hình Movie home,view,2026-05-27 07:24:53,1,iOS,4.0.0,iPhone 14,3G,New,"35,760"
SES000272,U67006,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-27 07:26:19,2,iOS,4.0.0,iPhone 14,3G,New,"9,890"
SES000272,U67006,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-27 07:27:31,3,iOS,4.0.0,iPhone 14,3G,New,"23,249"
SES000272,U67006,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-27 07:27:34,4,iOS,4.0.0,iPhone 14,3G,New,"24,919"
SES000273,U77353,1020.000,Movie Home,load màn hình Movie home,view,2026-05-09 05:19:31,1,iOS,4.1.2,iPhone SE,Wifi,VIP,"28,738"
SES000273,U77353,1020.001,Movie Home,click chọn phim,click,2026-05-09 05:20:24,2,iOS,4.1.2,iPhone SE,Wifi,VIP,"25,670"
SES000273,U77353,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-09 05:21:05,3,iOS,4.1.2,iPhone SE,Wifi,VIP,"31,765"
SES000273,U77353,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-09 05:22:01,4,iOS,4.1.2,iPhone SE,Wifi,VIP,"11,641"
SES000273,U77353,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-09 05:22:46,5,iOS,4.1.2,iPhone SE,Wifi,VIP,"35,035"
SES000273,U77353,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-09 05:23:41,6,iOS,4.1.2,iPhone SE,Wifi,VIP,"28,479"
SES000273,U77353,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-09 05:23:58,7,iOS,4.1.2,iPhone SE,Wifi,VIP,"20,024"
SES000273,U77353,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-09 05:25:15,8,iOS,4.1.2,iPhone SE,Wifi,VIP,"30,686"
SES000273,U77353,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-09 05:25:54,9,iOS,4.1.2,iPhone SE,Wifi,VIP,"10,102"
SES000273,U77353,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-09 05:27:17,10,iOS,4.1.2,iPhone SE,Wifi,VIP,"31,928"
SES000273,U77353,1023.013,Chọn Ghế,chọn ghế,click,2026-05-09 05:28:08,11,iOS,4.1.2,iPhone SE,Wifi,VIP,"44,440"
SES000273,U77353,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-09 05:28:44,12,iOS,4.1.2,iPhone SE,Wifi,VIP,"9,865"
SES000273,U77353,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-09 05:29:31,13,iOS,4.1.2,iPhone SE,Wifi,VIP,"9,759"
SES000273,U77353,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-09 05:30:28,14,iOS,4.1.2,iPhone SE,Wifi,VIP,"23,043"
SES000273,U77353,1025.015,Confirm,load màn hình confirm,view,2026-05-09 05:31:03,15,iOS,4.1.2,iPhone SE,Wifi,VIP,"33,086"
SES000273,U77353,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-09 05:31:33,16,iOS,4.1.2,iPhone SE,Wifi,VIP,"15,287"
SES000273,U77353,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-09 05:32:03,17,iOS,4.1.2,iPhone SE,Wifi,VIP,"17,547"
SES000273,U77353,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-09 05:32:19,18,iOS,4.1.2,iPhone SE,Wifi,VIP,"41,984"
SES000274,U73132,1020.000,Movie Home,load màn hình Movie home,view,2026-05-20 13:09:19,1,iOS,4.1.2,iPhone 12,4G,VIP,"27,591"
SES000274,U73132,1020.001,Movie Home,click chọn phim,click,2026-05-20 13:09:28,2,iOS,4.1.2,iPhone 12,4G,VIP,"7,052"
SES000274,U73132,1020.005,Movie Home,click đặt vé phim trên Movie home,click,2026-05-20 13:09:30,3,iOS,4.1.2,iPhone 12,4G,VIP,"5,447"
SES000274,U73132,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-20 13:10:16,4,iOS,4.1.2,iPhone 12,4G,VIP,"41,562"
SES000274,U73132,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-20 13:11:11,5,iOS,4.1.2,iPhone 12,4G,VIP,"36,696"
SES000274,U73132,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-20 13:12:16,6,iOS,4.1.2,iPhone 12,4G,VIP,"26,403"
SES000274,U73132,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-20 13:13:33,7,iOS,4.1.2,iPhone 12,4G,VIP,"21,841"
SES000274,U73132,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-20 13:14:56,8,iOS,4.1.2,iPhone 12,4G,VIP,"34,432"
SES000274,U73132,1023.013,Chọn Ghế,chọn ghế,click,2026-05-20 13:16:24,9,iOS,4.1.2,iPhone 12,4G,VIP,"33,107"
SES000274,U73132,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-20 13:17:03,10,iOS,4.1.2,iPhone 12,4G,VIP,"3,552"
SES000274,U73132,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-20 13:18:26,11,iOS,4.1.2,iPhone 12,4G,VIP,"41,399"
SES000274,U73132,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-20 13:19:02,12,iOS,4.1.2,iPhone 12,4G,VIP,"33,641"
SES000274,U73132,1025.015,Confirm,load màn hình confirm,view,2026-05-20 13:19:22,13,iOS,4.1.2,iPhone 12,4G,VIP,"35,271"
SES000274,U73132,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-20 13:19:47,14,iOS,4.1.2,iPhone 12,4G,VIP,"10,825"
SES000274,U73132,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-20 13:20:18,15,iOS,4.1.2,iPhone 12,4G,VIP,"24,054"
SES000274,U73132,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-20 13:20:39,16,iOS,4.1.2,iPhone 12,4G,VIP,"27,440"
SES000275,U17143,1020.000,Movie Home,load màn hình Movie home,view,2026-05-08 20:35:36,1,Android,4.1.3,Oppo Reno8,Wifi,Regular,"39,408"
SES000275,U17143,1020.001,Movie Home,click chọn phim,click,2026-05-08 20:36:35,2,Android,4.1.3,Oppo Reno8,Wifi,Regular,"39,040"
SES000275,U17143,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-08 20:37:54,3,Android,4.1.3,Oppo Reno8,Wifi,Regular,966
SES000275,U17143,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-08 20:38:30,4,Android,4.1.3,Oppo Reno8,Wifi,Regular,"4,657"
SES000275,U17143,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-08 20:39:49,5,Android,4.1.3,Oppo Reno8,Wifi,Regular,"2,898"
SES000276,U59100,1020.000,Movie Home,load màn hình Movie home,view,2026-05-28 18:02:12,1,iOS,4.1.2,iPhone SE,Wifi,New,"8,110"
SES000276,U59100,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-28 18:02:51,2,iOS,4.1.2,iPhone SE,Wifi,New,"42,204"
SES000276,U59100,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-28 18:03:41,3,iOS,4.1.2,iPhone SE,Wifi,New,"27,688"
SES000276,U59100,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-28 18:04:41,4,iOS,4.1.2,iPhone SE,Wifi,New,"16,010"
SES000276,U59100,1021.003,Phim Detail,Click xem trailer,click,2026-05-28 18:04:42,5,iOS,4.1.2,iPhone SE,Wifi,New,"5,351"
SES000276,U59100,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-28 18:04:49,6,iOS,4.1.2,iPhone SE,Wifi,New,"23,376"
SES000276,U59100,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-28 18:06:02,7,iOS,4.1.2,iPhone SE,Wifi,New,"20,189"
SES000276,U59100,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-28 18:06:17,8,iOS,4.1.2,iPhone SE,Wifi,New,"30,595"
SES000276,U59100,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-28 18:06:29,9,iOS,4.1.2,iPhone SE,Wifi,New,"29,469"
SES000276,U59100,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-28 18:07:24,10,iOS,4.1.2,iPhone SE,Wifi,New,"23,921"
SES000276,U59100,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-28 18:08:11,11,iOS,4.1.2,iPhone SE,Wifi,New,"30,131"
SES000276,U59100,1023.013,Chọn Ghế,chọn ghế,click,2026-05-28 18:08:13,12,iOS,4.1.2,iPhone SE,Wifi,New,"29,374"
SES000276,U59100,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-28 18:08:35,13,iOS,4.1.2,iPhone SE,Wifi,New,"10,875"
SES000276,U59100,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-28 18:08:48,14,iOS,4.1.2,iPhone SE,Wifi,New,"15,052"
SES000276,U59100,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-28 18:09:26,15,iOS,4.1.2,iPhone SE,Wifi,New,"44,304"
SES000276,U59100,1025.015,Confirm,load màn hình confirm,view,2026-05-28 18:10:48,16,iOS,4.1.2,iPhone SE,Wifi,New,"22,017"
SES000276,U59100,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-28 18:12:16,17,iOS,4.1.2,iPhone SE,Wifi,New,"13,640"
SES000276,U59100,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-28 18:12:18,18,iOS,4.1.2,iPhone SE,Wifi,New,"33,449"
SES000276,U59100,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-28 18:13:01,19,iOS,4.1.2,iPhone SE,Wifi,New,"20,819"
SES000277,U45685,1020.000,Movie Home,load màn hình Movie home,view,2026-05-30 04:15:35,1,iOS,3.9.0,iPhone 13,3G,New,"34,232"
SES000277,U45685,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-30 04:15:53,2,iOS,3.9.0,iPhone 13,3G,New,"13,110"
SES000277,U45685,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-30 04:16:33,3,iOS,3.9.0,iPhone 13,3G,New,"26,276"
SES000277,U45685,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-30 04:16:36,4,iOS,3.9.0,iPhone 13,3G,New,"40,346"
SES000277,U45685,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-30 04:17:18,5,iOS,3.9.0,iPhone 13,3G,New,"5,631"
SES000277,U45685,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-30 04:17:53,6,iOS,3.9.0,iPhone 13,3G,New,"36,892"
SES000277,U45685,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-30 04:19:11,7,iOS,3.9.0,iPhone 13,3G,New,"34,706"
SES000277,U45685,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-30 04:20:36,8,iOS,3.9.0,iPhone 13,3G,New,"22,079"
SES000277,U45685,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-30 04:21:44,9,iOS,3.9.0,iPhone 13,3G,New,"40,660"
SES000277,U45685,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-30 04:22:10,10,iOS,3.9.0,iPhone 13,3G,New,"10,919"
SES000277,U45685,1023.013,Chọn Ghế,chọn ghế,click,2026-05-30 04:23:04,11,iOS,3.9.0,iPhone 13,3G,New,"20,486"
SES000277,U45685,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-30 04:23:33,12,iOS,3.9.0,iPhone 13,3G,New,"44,058"
SES000277,U45685,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-30 04:24:27,13,iOS,3.9.0,iPhone 13,3G,New,"40,336"
SES000277,U45685,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-30 04:25:55,14,iOS,3.9.0,iPhone 13,3G,New,"39,193"
SES000277,U45685,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-30 04:26:16,15,iOS,3.9.0,iPhone 13,3G,New,"26,177"
SES000277,U45685,1025.015,Confirm,load màn hình confirm,view,2026-05-30 04:26:41,16,iOS,3.9.0,iPhone 13,3G,New,"7,857"
SES000277,U45685,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-30 04:27:44,17,iOS,3.9.0,iPhone 13,3G,New,"12,365"
SES000277,U45685,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-30 04:28:45,18,iOS,3.9.0,iPhone 13,3G,New,"18,324"
SES000278,U43503,1020.000,Movie Home,load màn hình Movie home,view,2026-05-15 06:54:50,1,Android,3.9.0,Xiaomi 13,Wifi,Regular,"41,763"
SES000278,U43503,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-15 06:55:32,2,Android,3.9.0,Xiaomi 13,Wifi,Regular,"11,857"
SES000278,U43503,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-15 06:57:02,3,Android,3.9.0,Xiaomi 13,Wifi,Regular,"36,357"
SES000278,U43503,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-15 06:57:12,4,Android,3.9.0,Xiaomi 13,Wifi,Regular,"14,444"
SES000278,U43503,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-15 06:58:35,5,Android,3.9.0,Xiaomi 13,Wifi,Regular,"30,096"
SES000278,U43503,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-15 06:59:34,6,Android,3.9.0,Xiaomi 13,Wifi,Regular,"13,639"
SES000278,U43503,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-15 07:00:49,7,Android,3.9.0,Xiaomi 13,Wifi,Regular,"2,831"
SES000278,U43503,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-15 07:01:03,8,Android,3.9.0,Xiaomi 13,Wifi,Regular,"27,171"
SES000278,U43503,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-15 07:01:14,9,Android,3.9.0,Xiaomi 13,Wifi,Regular,"28,586"
SES000278,U43503,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-15 07:02:02,10,Android,3.9.0,Xiaomi 13,Wifi,Regular,"16,965"
SES000278,U43503,1023.013,Chọn Ghế,chọn ghế,click,2026-05-15 07:02:11,11,Android,3.9.0,Xiaomi 13,Wifi,Regular,"6,772"
SES000278,U43503,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-15 07:03:32,12,Android,3.9.0,Xiaomi 13,Wifi,Regular,"9,478"
SES000278,U43503,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-15 07:03:49,13,Android,3.9.0,Xiaomi 13,Wifi,Regular,"42,615"
SES000279,U62769,1020.000,Movie Home,load màn hình Movie home,view,2026-05-05 16:52:32,1,iOS,4.1.2,iPhone 13,4G,Regular,"28,554"
SES000279,U62769,1020.001,Movie Home,click chọn phim,click,2026-05-05 16:52:43,2,iOS,4.1.2,iPhone 13,4G,Regular,"22,978"
SES000279,U62769,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-05 16:52:49,3,iOS,4.1.2,iPhone 13,4G,Regular,"14,554"
SES000279,U62769,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-05 16:54:16,4,iOS,4.1.2,iPhone 13,4G,Regular,"29,259"
SES000279,U62769,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-05 16:54:38,5,iOS,4.1.2,iPhone 13,4G,Regular,"1,374"
SES000279,U62769,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-05 16:55:55,6,iOS,4.1.2,iPhone 13,4G,Regular,"20,194"
SES000279,U62769,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-05 16:56:48,7,iOS,4.1.2,iPhone 13,4G,Regular,"33,643"
SES000279,U62769,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-05 16:56:59,8,iOS,4.1.2,iPhone 13,4G,Regular,"35,524"
SES000279,U62769,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-05 16:57:03,9,iOS,4.1.2,iPhone 13,4G,Regular,"41,369"
SES000279,U62769,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-05 16:58:24,10,iOS,4.1.2,iPhone 13,4G,Regular,"16,726"
SES000279,U62769,1023.013,Chọn Ghế,chọn ghế,click,2026-05-05 16:58:33,11,iOS,4.1.2,iPhone 13,4G,Regular,"2,021"
SES000279,U62769,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-05 16:59:40,12,iOS,4.1.2,iPhone 13,4G,Regular,"33,231"
SES000279,U62769,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-05 16:59:50,13,iOS,4.1.2,iPhone 13,4G,Regular,"1,117"
SES000279,U62769,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-05 17:00:23,14,iOS,4.1.2,iPhone 13,4G,Regular,"8,860"
SES000279,U62769,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-05 17:00:24,15,iOS,4.1.2,iPhone 13,4G,Regular,"22,415"
SES000279,U62769,1025.015,Confirm,load màn hình confirm,view,2026-05-05 17:01:26,16,iOS,4.1.2,iPhone 13,4G,Regular,"5,318"
SES000279,U62769,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-05 17:01:33,17,iOS,4.1.2,iPhone 13,4G,Regular,"33,830"
SES000279,U62769,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-05 17:02:16,18,iOS,4.1.2,iPhone 13,4G,Regular,"8,245"
SES000279,U62769,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-05 17:03:41,19,iOS,4.1.2,iPhone 13,4G,Regular,"11,373"
SES000280,U93687,1020.000,Movie Home,load màn hình Movie home,view,2026-05-03 18:04:51,1,Android,4.1.2,Vivo V27,4G,Regular,"38,891"
SES000280,U93687,1020.001,Movie Home,click chọn phim,click,2026-05-03 18:05:34,2,Android,4.1.2,Vivo V27,4G,Regular,"37,136"
SES000280,U93687,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-03 18:06:29,3,Android,4.1.2,Vivo V27,4G,Regular,"30,516"
SES000280,U93687,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-03 18:07:41,4,Android,4.1.2,Vivo V27,4G,Regular,"27,577"
SES000280,U93687,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-03 18:09:05,5,Android,4.1.2,Vivo V27,4G,Regular,"10,394"
SES000280,U93687,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-03 18:10:16,6,Android,4.1.2,Vivo V27,4G,Regular,"15,474"
SES000280,U93687,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-03 18:10:44,7,Android,4.1.2,Vivo V27,4G,Regular,"29,646"
SES000280,U93687,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-03 18:11:05,8,Android,4.1.2,Vivo V27,4G,Regular,"34,650"
SES000280,U93687,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-03 18:11:46,9,Android,4.1.2,Vivo V27,4G,Regular,"28,703"
SES000280,U93687,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-03 18:12:06,10,Android,4.1.2,Vivo V27,4G,Regular,"9,439"
SES000280,U93687,1023.013,Chọn Ghế,chọn ghế,click,2026-05-03 18:13:10,11,Android,4.1.2,Vivo V27,4G,Regular,"24,726"
SES000280,U93687,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-03 18:13:24,12,Android,4.1.2,Vivo V27,4G,Regular,"6,841"
SES000280,U93687,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-03 18:14:37,13,Android,4.1.2,Vivo V27,4G,Regular,"42,721"
SES000280,U93687,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-03 18:14:58,14,Android,4.1.2,Vivo V27,4G,Regular,"5,770"
SES000280,U93687,1025.015,Confirm,load màn hình confirm,view,2026-05-03 18:15:44,15,Android,4.1.2,Vivo V27,4G,Regular,"35,520"
SES000280,U93687,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-03 18:16:21,16,Android,4.1.2,Vivo V27,4G,Regular,"24,345"
SES000280,U93687,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-03 18:17:43,17,Android,4.1.2,Vivo V27,4G,Regular,"13,616"
SES000280,U93687,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-03 18:18:29,18,Android,4.1.2,Vivo V27,4G,Regular,"20,337"
SES000281,U62745,1020.000,Movie Home,load màn hình Movie home,view,2026-05-25 17:19:19,1,Android,4.1.3,Vivo V27,4G,Member,"7,490"
SES000281,U62745,1020.001,Movie Home,click chọn phim,click,2026-05-25 17:19:41,2,Android,4.1.3,Vivo V27,4G,Member,"9,018"
SES000281,U62745,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-25 17:19:50,3,Android,4.1.3,Vivo V27,4G,Member,"32,475"
SES000281,U62745,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-25 17:21:03,4,Android,4.1.3,Vivo V27,4G,Member,"7,563"
SES000281,U62745,1021.003,Phim Detail,Click xem trailer,click,2026-05-25 17:21:19,5,Android,4.1.3,Vivo V27,4G,Member,"8,902"
SES000281,U62745,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-25 17:21:26,6,Android,4.1.3,Vivo V27,4G,Member,"42,694"
SES000281,U62745,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-25 17:22:28,7,Android,4.1.3,Vivo V27,4G,Member,"16,136"
SES000281,U62745,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-25 17:23:29,8,Android,4.1.3,Vivo V27,4G,Member,"27,501"
SES000281,U62745,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-25 17:24:14,9,Android,4.1.3,Vivo V27,4G,Member,"32,956"
SES000282,U55127,1020.000,Movie Home,load màn hình Movie home,view,2026-05-17 21:45:38,1,Android,4.1.3,Xiaomi 13,5G,Regular,"2,203"
SES000282,U55127,1020.001,Movie Home,click chọn phim,click,2026-05-17 21:45:43,2,Android,4.1.3,Xiaomi 13,5G,Regular,"27,211"
SES000283,U87973,1020.000,Movie Home,load màn hình Movie home,view,2026-05-12 08:45:23,1,iOS,3.8.1,iPhone 12,Wifi,Regular,"2,144"
SES000283,U87973,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-12 08:46:18,2,iOS,3.8.1,iPhone 12,Wifi,Regular,"21,264"
SES000283,U87973,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-12 08:47:42,3,iOS,3.8.1,iPhone 12,Wifi,Regular,"21,145"
SES000283,U87973,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-12 08:48:51,4,iOS,3.8.1,iPhone 12,Wifi,Regular,"21,581"
SES000283,U87973,1021.003,Phim Detail,Click xem trailer,click,2026-05-12 08:49:09,5,iOS,3.8.1,iPhone 12,Wifi,Regular,"43,489"
SES000283,U87973,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-12 08:50:15,6,iOS,3.8.1,iPhone 12,Wifi,Regular,"22,419"
SES000283,U87973,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-12 08:50:57,7,iOS,3.8.1,iPhone 12,Wifi,Regular,"38,993"
SES000283,U87973,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-12 08:52:02,8,iOS,3.8.1,iPhone 12,Wifi,Regular,"24,604"
SES000283,U87973,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-12 08:53:11,9,iOS,3.8.1,iPhone 12,Wifi,Regular,"15,015"
SES000283,U87973,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-12 08:53:54,10,iOS,3.8.1,iPhone 12,Wifi,Regular,"23,457"
SES000283,U87973,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-12 08:54:08,11,iOS,3.8.1,iPhone 12,Wifi,Regular,"11,069"
SES000283,U87973,1023.013,Chọn Ghế,chọn ghế,click,2026-05-12 08:55:36,12,iOS,3.8.1,iPhone 12,Wifi,Regular,"30,701"
SES000283,U87973,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-12 08:56:43,13,iOS,3.8.1,iPhone 12,Wifi,Regular,"34,818"
SES000283,U87973,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-12 08:58:02,14,iOS,3.8.1,iPhone 12,Wifi,Regular,"6,119"
SES000283,U87973,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-12 08:59:20,15,iOS,3.8.1,iPhone 12,Wifi,Regular,"35,646"
SES000283,U87973,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-12 08:59:41,16,iOS,3.8.1,iPhone 12,Wifi,Regular,"41,393"
SES000283,U87973,1025.015,Confirm,load màn hình confirm,view,2026-05-12 09:00:54,17,iOS,3.8.1,iPhone 12,Wifi,Regular,"26,627"
SES000284,U39114,1020.000,Movie Home,load màn hình Movie home,view,2026-05-08 06:43:52,1,Android,3.8.1,Oppo Reno8,Wifi,Regular,"8,630"
SES000284,U39114,1020.001,Movie Home,click chọn phim,click,2026-05-08 06:45:18,2,Android,3.8.1,Oppo Reno8,Wifi,Regular,"11,331"
